"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,"Views from Organic posts","Views from Boosted posts",Reach,"Reach from Organic posts","Reach from Boosted posts","3-second video views","1-minute video views","3-second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","Reactions, comments and shares",Reactions,Comments,Shares,"1-minute video views from Recommendations","1-minute video views from Shares","1-minute video views from Followers","1-minute video views from Boosted posts","Seconds viewed from Recommendations","Seconds viewed from Shares","Seconds viewed from Followers","Seconds viewed from Boosted posts","Average Seconds viewed from Recommendations","Average Seconds viewed from Shares","Average Seconds viewed from Followers","Average Seconds viewed from Boosted posts","Negative feedback from users","Unique negative feedback from users","Seconds viewed","Average Seconds viewed","Percentage of total views at interval 0","Percentage of total views at interval 1","Percentage of total views at interval 2","Percentage of total views at interval 3","Percentage of total views at interval 4","Percentage of total views at interval 5","Percentage of total views at interval 6","Percentage of total views at interval 7","Percentage of total views at interval 8","Percentage of total views at interval 9","Percentage of total views at interval 10","Percentage of total views at interval 11","Percentage of total views at interval 12","Percentage of total views at interval 13","Percentage of total views at interval 14","Percentage of total views at interval 15","Percentage of total views at interval 16","Percentage of total views at interval 17","Percentage of total views at interval 18","Percentage of total views at interval 19","Percentage of total views at interval 20","Percentage of total views at interval 21","Percentage of total views at interval 22","Percentage of total views at interval 23","Percentage of total views at interval 24","Percentage of total views at interval 25","Percentage of total views at interval 26","Percentage of total views at interval 27","Percentage of total views at interval 28","Percentage of total views at interval 29","Percentage of total views at interval 30","Percentage of total views at interval 31","Percentage of total views at interval 32","Percentage of total views at interval 33","Percentage of total views at interval 34","Percentage of total views at interval 35","Percentage of total views at interval 36","Percentage of total views at interval 37","Percentage of total views at interval 38","Percentage of total views at interval 39","Percentage of total views at interval 40","Estimated earnings (USD)","Ad impressions","Percentage of 15-second views at interval 0","Percentage of 15-second views at interval 1","Percentage of 15-second views at interval 2","Percentage of 15-second views at interval 3","Percentage of 15-second views at interval 4","Percentage of 15-second views at interval 5","Percentage of 15-second views at interval 6","Percentage of 15-second views at interval 7","Percentage of 15-second views at interval 8","Percentage of 15-second views at interval 9","Percentage of 15-second views at interval 10","Percentage of 15-second views at interval 11","Percentage of 15-second views at interval 12","Percentage of 15-second views at interval 13","Percentage of 15-second views at interval 14","Percentage of 15-second views at interval 15","Percentage of 15-second views at interval 16","Percentage of 15-second views at interval 17","Percentage of 15-second views at interval 18","Percentage of 15-second views at interval 19","Percentage of 15-second views at interval 20","Percentage of 15-second views at interval 21","Percentage of 15-second views at interval 22","Percentage of 15-second views at interval 23","Percentage of 15-second views at interval 24","Percentage of 15-second views at interval 25","Percentage of 15-second views at interval 26","Percentage of 15-second views at interval 27","Percentage of 15-second views at interval 28","Percentage of 15-second views at interval 29","Percentage of 15-second views at interval 30","Percentage of 15-second views at interval 31","Percentage of 15-second views at interval 32","Percentage of 15-second views at interval 33","Percentage of 15-second views at interval 34","Percentage of 15-second views at interval 35","Percentage of 15-second views at interval 36","Ad CPM (USD)"
1166138988880251,100064524835805,Shreelaxmistonedepot,"🔹 Upgrade your tiling projects with Laticrete 325 High Flex – the ultimate solution for durability, flexibility, and water resistance! 💪✨
Perfect for ceramic, vitrified, glass mosaic, and stone applications – indoors or outdoors. 🌟
✔ Extra Strong Grip
✔ Water & Shock Resistant
✔ Easy to Use – Just Add Water

👉 Available at Shree Laxmi Stone Depot – Your trusted partner in quality stone & tile solutions.

📍 Visit us at Mangalwar Peth & Kharadi
📞 +91 99227 20095

#Laticrete325 #HighFlex #TileAdhesive #StoneDepot #ShreeLaxmiStoneDepot #TileSolutions #FlooringSolutions #InteriorDesign #ExteriorDesign #ConstructionMaterials #DurableTiles #WaterResistant #StrongGrip #BuildingSolutions #QualityTiles",,0,"08/24/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid025dHfuJEkCNp86XyLqwhQaibmvocZEKCzhiE7Vg5F8WECxN4AcnXKCKay9hdGMi7Ul,0,0,Photos,,,,,Lifetime,62,62,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164511599042990,100064524835805,Shreelaxmistonedepot,"🏗️ Upgrade Your Tiles with LATICRETE 315 PLUS – Premium Tile Adhesive!
✔ High Bond Strength – Long-lasting hold
✔ Works for Tile-on-Tile & New Tiling
✔ Easy Application – Just Add Water
✔ Perfect for Ceramic, Vitrified & Natural Stone

Available in Grey & White | 20 kg & 50 kg bags | Coverage: 55–60 sq. ft.

👉 For strong, durable & perfect tiles – choose Shree Laxmi Stone Depot!
📞 +91 99227 20095

#Laticrete315Plus #TileAdhesive #TileOnTile #PremiumTileAdhesive #MYKLaticrete #ShreeLaxmiStoneDepot #TilesThatLast #FlooringSolutions #StrongBond #TileWork #ConstructionMaterials #BuildersChoice #CeramicTiles #VitrifiedTiles #NaturalStoneTiles #InteriorDesign #HomeRenovation",,0,"08/22/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid023y5FekKJJZmuN1Eq3fYEWaTpoJKwrTaQMf9Qbr1x6epMnxEL2KMgZiHvDJxKALcGl,0,0,Photos,,,,,Lifetime,53,53,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162886602538823,100064524835805,Shreelaxmistonedepot,"✨ Strong. Durable. Easy. ✨
Give your tiles the perfect grip with LATAFIX 305 – just add water & fix! 🛠️
✔ Floors & Walls
✔ Long-lasting Bond
✔ Economical & Easy
✔ Works on Cement, Plaster, Brick & Terrazzo

Available in 20 kg & 50 kg bags | Covers up to 60 sq. ft. | Grey

📍 Shree Laxmi Stone Depot – Quality Begins Here!
📞 +91 99227 20095

#Latafix305 #TileAdhesive #TileFixing #MYKLaticrete #ShreeLaxmiStoneDepot #TileWork #StrongBond #ConstructionMaterials #TilesThatStayPerfect #FlooringSolutions #InteriorDesign #HomeRenovation #BuildersChoice #TilesAndStone #QualityThatLasts",,0,"08/20/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02NssVA97svGPxCwFQDqe7t9fWLpcHR8zNe1bafYFHazV3Lzq5ykjEtutVckyCqczzl,0,0,Photos,,,,,Lifetime,54,54,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157930396367777,100064524835805,Shreelaxmistonedepot,"Celebrating Krishna Janmashtami ✨
On this auspicious day, may Lord Krishna’s blessings bring you joy, peace, and prosperity. Let love, devotion, and happiness fill your home. 🪔💛
Happy Krishna Janmashtami! 🙏🎶

📞 +91 99227 20095
🌐 shreelaxmistonedepot.com

#KrishnaJanmashtami #Janmashtami #LordKrishna #ShreeKrishna #KrishnaBhakti #KrishnaPrem #DivineLove #Bhakti #FestivalVibes #KrishnaBlessings #PuneBusiness #ShreeLaxmiStoneDepot #KrishnaMurti #KrishnaFlute #HareKrishna",,0,"08/14/2025 20:01",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02X3WrP7QSFxvLFfsLnvgkkEb9AWATvrkKrWtYevdagr7oMjJVsdzEoG47ZEEZ2Drwl,0,0,Photos,,,,,Lifetime,36,36,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157911003036383,100064524835805,Shreelaxmistonedepot,"Happy Independence Day! 
Let’s celebrate the unity, diversity, and dreams that make India shine.
Our freedom is our strength — let’s stand together and keep building a brighter future. ✨

📞 +91 99227 20095
🌐 shreelaxmistonedepot.com

#HappyIndependenceDay #IndiaAt78 #ProudToBeIndian #UnityInDiversity #ShreeLaxmiStoneDepot #QualityBeginsHere #FreedomForAll #IndianFlag #15August #IndiaPride #MadeInIndia",,0,"08/14/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid021H6EnnJNf2nbE1gmkPK5HMM4DZPz23ZsyVc4RskKFBQey996B9nN4qrdYrVuMtWl,0,0,Photos,,,,,Lifetime,35,35,0,23,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153000890194061,100064524835805,Shreelaxmistonedepot,"1️⃣ This Raksha Bandhan, celebrate the bond of love, trust, and protection ❤️✨
From tying the sacred Rakhi to sharing sweets, let’s cherish every moment that strengthens our relationships. 💫
Shree Laxmi Stone Depot wishes you a joyful and blessed Rakhi! 🎁🌸

📞 +91 99227 20095
🌐 shreelaxmistonedepot.com

#RakshaBandhan #SiblingLove #BrotherSister #FestivalOfLove #Rakhi2025 #BondOfLove #SiblingGoals #BrotherAndSister #FamilyBond #FestivalVibes #JoyOfTogetherness #TraditionWithLove #CelebrateWithUs #HappyRakhi #ShreeLaxmiStoneDepot",,0,"08/08/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02Cq8GWhrU8yYp6eYVvunoAfcrXsQPob1i3R9tSMnh5scB4xMwHtCfcwUnFokkp1v3l,0,0,Photos,,,,,Lifetime,35,35,0,21,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144257214401762,100064524835805,Shreelaxmistonedepot,"Celebrate the divine blessings of Nag Panchami.
May Lord Shiva and the serpent deities bring you peace, prosperity, and protection.
Happy Nag Panchami

📞9922720095
🌐 Shreelaxmistonedepot.com

#NagPanchami #NagPanchami2025 #HarHarMahadev #ShreeLaxmiStoneDepot #LordShiva #Blessings #PositiveVibes #Spirituality #HinduFestival #DivineBlessings",,0,"07/28/2025 21:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0ZjgoG9aKFxJs3dGgs5sdtPyNvfAUzYveqhQHPXjdpvVPA9uUPxz3RSf5J9BhfrqRl,0,0,Photos,,,,,Lifetime,42,42,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137920745035409,100064524835805,Shreelaxmistonedepot,"Flawless Finish, Timeless Shine!
Discover the next level of durability and elegance with our polymer film-coated kitchen sinks – resistant to stains, easy to clean, and made to last. A perfect blend of functionality and flawless design for every modern kitchen

📞 Contact Now: +91 99227 20095
📍 Mangalwar Peth & Kharadi, Pune
🌐 www.shreelaxmistonedepot.com

#KitchenElegance #PolymerCoatedSink #FlawlessFinish #ModernKitchenDesign #EasyToClean #DurableSink #StainResistant #HomeInteriors #KitchenInspo #SmartKitchen #StylishSink #InteriorUpgrade #FunctionalDesign #CoatedSink #HomeAesthetics","Flawless Finish, Timeless Shine!
Discover the next level of durability and elegance with our polymer film-coated kitchen sinks – resistant to stains, easy to clean, and made to last. A perfect blend of functionality and flawless design for every modern kitchen

📞 Contact Now: +91 99227 20095
📍 Mangalwar Peth & Kharadi, Pune
🌐 www.shreelaxmistonedepot.com

#KitchenElegance #PolymerCoatedSink #FlawlessFinish #ModernKitchenDesign #EasyToClean #DurableSink #StainResistant #HomeInteriors #KitchenInspo #SmartKitchen #StylishSink #InteriorUpgrade #FunctionalDesign #CoatedSink #HomeAesthetics",39,"07/20/2025 19:30",uploaded,https://www.facebook.com/reel/1566671527640710/,1,0,Reels,,,,,Lifetime,57,57,0,32,32,0,17,,,,0,17,1,1,0,0,,,,,,,,,,,,,,,383.622,7.992,1,1,1,1,0.88,0.63,0.5,0.44,0.38,0.38,0.31,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.13,0.13,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136382091855941,100064524835805,Shreelaxmistonedepot,"Ivory Blush – Wood Collection
A perfect blend of ceramic strength and wood sophistication.
Elegant Relief Matt Finish | Natural Texture | Timeless Warmth
🪵 Ceramic by Strength – Wood by Sophistication
Ideal for living rooms, bedrooms & cozy spaces

 📞 Contact Now: +91 99227 20095
📍 Mangalwar Peth & Kharadi, Pune
🌐 www.shreelaxmistonedepot.com

#IvoryBlush #WoodCollection #ReliefMattFini#WoodCollection #ReliefMattFini#woodsophisticationsh #CeramicTiles  
#WoodLookTiles #SophisticatedDesign #ModernInteriors  
#SLSD #ShreeLaxmiStoneDepot #CeramicStrength #WoodSophistication","Ivory Blush – Wood Collection
A perfect blend of ceramic strength and wood sophistication.
Elegant Relief Matt Finish | Natural Texture | Timeless Warmth
🪵 Ceramic by Strength – Wood by Sophistication
Ideal for living rooms, bedrooms & cozy spaces

 📞 Contact Now: +91 99227 20095
📍 Mangalwar Peth & Kharadi, Pune
🌐 www.shreelaxmistonedepot.com

#IvoryBlush #WoodCollection #ReliefMattFini#WoodCollection #ReliefMattFini#woodsophisticationsh #CeramicTiles  
#WoodLookTiles #SophisticatedDesign #ModernInteriors  
#SLSD #ShreeLaxmiStoneDepot #CeramicStrength #WoodSophistication",30,"07/18/2025 19:31",N/A,https://www.facebook.com/reel/2565728180453091/,1,0,Reels,,,,,Lifetime,97,97,0,42,42,0,20,,,,0,20,6,5,0,1,,,,,,,,,,,,,,,330.239,3.513,1,1,1,1,0.7,0.65,0.65,0.55,0.45,0.45,0.45,0.4,0.4,0.35,0.35,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134879135339570,100064524835805,Shreelaxmistonedepot,"🏔️ Strato Collection by Highland Sand & Decor
Elevate your space with the bold elegance of Matt Finish Tiles –
Size: 800x1600mm | Premium | Sleek | Timeless
Perfect for living rooms, offices & luxury interiors

📞 Contact Now: +91 99227 20095
📍 Mangalwar Peth & Kharadi, Pune
🌐 www.shreelaxmistonedepot.com

#HighlandSandAndDecor #StratoCollection #MattFinishTiles  
#PremiumTiles #SLSD #ShreeLaxmiStoneDepot  
#ModernInteriors #LuxuryFloors #TileDesign #HomeInspiration  
#ArchitecturalTiles #InteriorDecorIndia #PuneInteriors","🏔️ Strato Collection by Highland Sand & Decor
Elevate your space with the bold elegance of Matt Finish Tiles –
Size: 800x1600mm | Premium | Sleek | Timeless
Perfect for living rooms, offices & luxury interiors

📞 Contact Now: +91 99227 20095
📍 Mangalwar Peth & Kharadi, Pune
🌐 www.shreelaxmistonedepot.com

#HighlandSandAndDecor #StratoCollection #MattFinishTiles  
#PremiumTiles #SLSD #ShreeLaxmiStoneDepot  
#ModernInteriors #LuxuryFloors #TileDesign #HomeInspiration  
#ArchitecturalTiles #InteriorDecorIndia #PuneInteriors",33,"07/16/2025 19:30",N/A,https://www.facebook.com/reel/1291804425679153/,1,0,Reels,,,,,Lifetime,34,34,0,27,27,0,8,,,,0,8,0,0,0,0,,,,,,,,,,,,,,,196.553,6.34,1,1,1,1,0.88,0.5,0.5,0.38,0.38,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133369362157214,100064524835805,Shreelaxmistonedepot,"✨ Elevate your surfaces with style & strength!
Discover the unique textures – Leather | Feather | Lavaline | Texturax
Perfect for premium interiors & bold exteriors.
Only at SLSD – Shree Laxmi Stone Depo

📞 Contact Now: +91 99227 20095
📍 Mangalwar Peth & Kharadi, Pune
🌐 www.shreelaxmistonedepot.com

#SLSD #ShreeLaxmiStoneDepot #LeatherTexture #FeatherTexture  
#LavalineFinish #TexturaxFinish #PremiumFlooring #WallTextures  
#InteriorDesignIndia #ArchitecturalSurfaces #StoneDepot #TexturedFinishes  
#LuxuryInteriors #ModernSpaces #HomeDesign #TilesAndTextures  
#PuneInteriors #MaharashtraInteriors #BuildingMaterials","✨ Elevate your surfaces with style & strength!
Discover the unique textures – Leather | Feather | Lavaline | Texturax
Perfect for premium interiors & bold exteriors.
Only at SLSD – Shree Laxmi Stone Depo

📞 Contact Now: +91 99227 20095
📍 Mangalwar Peth & Kharadi, Pune
🌐 www.shreelaxmistonedepot.com

#SLSD #ShreeLaxmiStoneDepot #LeatherTexture #FeatherTexture  
#LavalineFinish #TexturaxFinish #PremiumFlooring #WallTextures  
#InteriorDesignIndia #ArchitecturalSurfaces #StoneDepot #TexturedFinishes  
#LuxuryInteriors #ModernSpaces #HomeDesign #TilesAndTextures  
#PuneInteriors #MaharashtraInteriors #BuildingMaterials",18,"07/14/2025 19:30",N/A,https://www.facebook.com/reel/2065945527261803/,1,0,Reels,,,,,Lifetime,26,26,0,21,21,0,7,,,,0,7,0,0,0,0,,,,,,,,,,,,,,,98.959,4.302,1,1,1,1,0.86,0.86,0.71,0.71,0.57,0.57,0.43,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132637078897109,100064524835805,Shreelaxmistonedepot,"Give your walls a bold makeover with TexturaX –
Where color meets texture, and style meets substance.
🟨🟥🟩 Perfect for modern homes and timeless elegance.

📞 Call Now: +91 99227 20095
🌐 shreelaxmistonedepot.com
📍 Available at: Mangalwar Peth & Kharadi

#TexturaX #ShreeLaxmiStoneDepot #WallDesigns #TexturedWalls #BoldInteriors #InteriorTrends #HomeDecorIndia #TilesAndStones #PuneInteriors #ModernLiving #VibrantWalls #LuxuryInteriors #TilesDesigns #InteriorDesignPune",,0,"07/13/2025 21:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid05bDP6foBzRHae959zcjHDG5xd7YuVaVBmbELrZUv8ZaBi6bkJ7G7Y1ih3daXfnYnl,0,0,Photos,,,,,Lifetime,47,47,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131103172383833,100064524835805,Shreelaxmistonedepot,"Transform plain walls into art with our vibrant Feather Collection. Stylish, durable, and perfect for modern interiors.
✨ Available now at Shree Laxmi Stone Depot – Mangalwar Peth & Kharadi.

📞 Call us today: +91 99227 20095
🌐 shreelaxmistonedepot.com

#FeatherCollection #WallTiles #InteriorDesign #ShreeLaxmiStoneDepot #LuxuryWalls #TileDesign #HomeDecor #ModernSpaces #3DTiles #WallElegance #PuneInteriors #TilesInPune #Sanitaryware #MangalwarPeth #KharadiDecor #ArchitectChoice #HomeRenovation",,0,"07/11/2025 22:02",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02h7MQraDbKgvsqtooSpALNryrPyKswpw2tCgnEsQNNFQ1K8DxCat8jWNfEwmmdq9Kl,0,0,Photos,,,,,Lifetime,41,41,0,19,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129506069210210,100064524835805,Shreelaxmistonedepot,"🙏 गुरुपौर्णिमेच्या हार्दिक शुभेच्छा! 🙏
गुरुंच्या मार्गदर्शनासारखं तुमचं घरही सुंदर आणि मजबूत असावं, यासाठी घ्या दर्जेदार Tiles, Granite आणि MYK प्रॉडक्ट्स फक्त Shree Laxmi Stone Depot कडून!
तुमच्या स्वप्नातील घर आजच साकार करा...

📍 मंगलवार पेठ आणि खराडी
📞 +91 99227 20095
🌐 www.shreelaxmistonedepot.com

#गुरुपौर्णिमा2025 #GuruPurnima #ShreeLaxmiStoneDepot #Tiles #Granite #MYKProducts #गृहसजावट #आंतरभूतडिझाईन #पुणेव्यापार #QualityBeginsHere #HomeDecor #GraniteDesign #TilesDesign #Sanitaryware #DreamHome #PuneBusiness",,0,"07/09/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0x67wyFg1mtwbtRHEC423rnL845rjSG9oRqHaqYoYULV4XRiA9oz5VGe3ZoWUwfLVl,0,0,Photos,,,,,Lifetime,35,35,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128033562690794,100064524835805,Shreelaxmistonedepot,"From Kitchens to Bathrooms – SLSD brings colour, charm, and character to every corner of your home.
Whether it's the mango season glow, aqua mist freshness, or peachy luxury, our exclusive tile collection adds a playful yet premium touch to your interiors.
✨ SLSD – Where style meets surface.

🧱 Stone | Tiles | Sanitaryware
📍 Mangalwar Peth & Kharadi
📞 +91 99227 20095
🌐 shreelaxmistonedepot.com

#ShreeLaxmiStoneDepot #SLSD #TilesWithStyle #InteriorTiles #BathroomDesign #KitchenDecor #HomeInteriors #LuxuryTiles #MangoSeasonTiles #AquaMist #PeachLuxury #StoneTiles #SanitarywareSolutions #PuneTiles #ModernInteriors #TileGoals #WallDesign #CreativeInteriors #ColorfulTiles #HomeStyling",,0,"07/07/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02aNMECU1fmdGXwT5K2mbNv61kTvaM68Le8R9oF9LLDyYPDrX7kZRqqaMaA4b7Xi3l,0,0,Photos,,,,,Lifetime,36,36,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127501962743954,100064524835805,Shreelaxmistonedepot,"Transform your space, one tile at a time!

From timeless textures to bold patterns, explore the finest collection of tiles and surfaces at Shree Laxmi Stone Depot.

Perfect for every wall, every floor, every vibe.

Visit us at Mangalwar Peth & Kharadi

+91 99227 20095

www.shreelaxmistonedepot.com

#ShreeLaxmiStoneDepot
#SLSD#TilesThatInspire
#WallTileDesigns#FloorTileDesign#SanitarywareSolutions#PremiumTiles
#DecorTiles#FeatherCollection#TexturaXTiles
#ModernInteriors#HomeRenovation#InteriorStyling#TileTrends","Transform your space, one tile at a time!

From timeless textures to bold patterns, explore the finest collection of tiles and surfaces at Shree Laxmi Stone Depot.

Perfect for every wall, every floor, every vibe.

Visit us at Mangalwar Peth & Kharadi

+91 99227 20095

www.shreelaxmistonedepot.com

#ShreeLaxmiStoneDepot
#SLSD#TilesThatInspire
#WallTileDesigns#FloorTileDesign#SanitarywareSolutions#PremiumTiles
#DecorTiles#FeatherCollection#TexturaXTiles
#ModernInteriors#HomeRenovation#InteriorStyling#TileTrends",57,"07/07/2025 03:38",N/A,https://www.facebook.com/reel/1466655551186986/,0,0,Reels,,,,,Lifetime,33,33,0,23,23,0,8,,,,0,8,0,0,0,0,,,,,,,,,,,,,,,175.961,6.284,1,1,1,0.86,0.71,0.71,0.86,0.71,0.43,0.29,0.29,0.29,0.43,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126426999518117,100064524835805,Shreelaxmistonedepot,"🕉️ टाळ वाजे, मृदंग वाजे, वाजे हरीची वीणा...
माऊली निगाले पंढरपूरा, मुखाने विठ्ठल विठ्ठल म्हणा!
Shree Laxmi Stone Depot तर्फे सर्वांना देवशयनी एकादशीच्या मंगल शुभेच्छा!

📞 संपर्क: +91 99227 20095
📍 Mangalwar Peth & Kharadi
🌐 shreelaxmistonedepot.com

#देवशयनीएकादशी#आषाढीएकादशी#विठूमाऊली
#पंढरपूरवारी#हरिपाठ#विठ्ठलनामाचा_गजर#श्रीविठोबा#माऊली#पंढरपूर#वारी2025#श्रीलक्ष्मीस्टोनडेपो",,0,"07/05/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02pUukY21Ftee9aeffMDLB3ziFdmxjMrL6XTK8qpRvLYDZwxzmveWBiwpyUgDKuJifl,0,0,Photos,,,,,Lifetime,33,33,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124862083007942,100064524835805,Shreelaxmistonedepot,"Make a bold yet timeless statement with HM Lander Blue Moroccan Tiles.
Perfectly sized at 300x300mm with a glossy finish — these tiles are all about heritage with a fresh, contemporary twist.
Add color, culture, and character to any room effortlessly!

📍 Available at Shree Laxmi Stone Depot – Mangalwar Peth & Kharadi
📞 +91 99227 20095
🌐 www.shreelaxmistonedepot.com

#HMlanderBlue #MoroccanTiles #BlueGlossyTiles #ModernMoroccanLook #ShreeLaxmiStoneDepot #TileWithStyle #HomeDesignGoals #GlossyFinish #300x300Tiles #StatementTiles #InteriorDesignIndia #PuneTileStore #TileTrend2025 #ElegantTiles #LuxuryInteriors #FloorAndWallTiles #ColorfulHome #BoldBlueTiles #TimelessDesign #MoroccanVibes",,0,"07/03/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0jxb7wffsDZhYeTBaFRjqi6grq3Xa5RscYyiPoRbLMu5mXUYbm1MWETCMuhwcayMGl,0,0,Photos,,,,,Lifetime,35,35,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
